rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Rules - Adopted,rule,DM EJ,Centralized Construction Mentor Program,2026-06-19,https://rules.cityofnewyork.us/rule/centralized-construction-mentor-program,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/centralized-construction-mentor-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fcentralized-construction-mentor-program%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:centralized-construction-mentor-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22centralized-construction-mentor-program%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/centralized-construction-mentor-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fcentralized-construction-mentor-program%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:centralized-construction-mentor-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22centralized-construction-mentor-program%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/centralized-construction-mentor-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fcentralized-construction-mentor-program%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:centralized-construction-mentor-program:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22centralized-construction-mentor-program%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOF,Speed Cameras and the Weigh-in-Motion Violation Monitoring System,2026-06-13,https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-speed-cameras-and-the-weigh-in-motion-violation-monitoring-system%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOF,Enforcement of Parking Requirements by New York Downstate Health Sciences University Police Officers,2026-06-07,https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-enforcement-of-parking-requirements,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-enforcement-of-parking-requirements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-enforcement-of-parking-requirements%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-enforcement-of-parking-requirements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-enforcement-of-parking-requirements%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-enforcement-of-parking-requirements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-enforcement-of-parking-requirements%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-enforcement-of-parking-requirements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-enforcement-of-parking-requirements%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-enforcement-of-parking-requirements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-enforcement-of-parking-requirements%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-enforcement-of-parking-requirements:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-enforcement-of-parking-requirements%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DCP,City Planning Commission Rules: Affordable Housing Fast Track Methodology,2026-05-20,https://rules.cityofnewyork.us/rule/proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-city-planning-commission-rules-affordable-housing-fast-track-methodology%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-city-planning-commission-rules-affordable-housing-fast-track-methodology%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-city-planning-commission-rules-affordable-housing-fast-track-methodology%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-city-planning-commission-rules-affordable-housing-fast-track-methodology%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOB,Gas Piping Inspection Entities,2026-06-10,https://rules.cityofnewyork.us/rule/amendment-of-rules-regarding-gas-piping-inspection-entities,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-regarding-gas-piping-inspection-entities:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-regarding-gas-piping-inspection-entities%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-regarding-gas-piping-inspection-entities:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-regarding-gas-piping-inspection-entities%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-regarding-gas-piping-inspection-entities:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-regarding-gas-piping-inspection-entities%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-regarding-gas-piping-inspection-entities:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-regarding-gas-piping-inspection-entities%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-regarding-gas-piping-inspection-entities:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-regarding-gas-piping-inspection-entities%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-regarding-gas-piping-inspection-entities:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-regarding-gas-piping-inspection-entities%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOB,"Elevators, Escalators, Personnel Hoists and Moving Walks",2026-06-11,https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fproposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22proposed-rule-amendment-of-rules-relating-to-elevators-escalators-personnel-hoists-and-moving-walks%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DHS,Emergency Rule Repealing The Low Barrier Bed Placement Process Rule,2026-05-30,https://rules.cityofnewyork.us/rule/emergency-rule-repealing-the-low-barrier-bed-placement-process-rule,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/emergency-rule-repealing-the-low-barrier-bed-placement-process-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Femergency-rule-repealing-the-low-barrier-bed-placement-process-rule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:emergency-rule-repealing-the-low-barrier-bed-placement-process-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22emergency-rule-repealing-the-low-barrier-bed-placement-process-rule%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/emergency-rule-repealing-the-low-barrier-bed-placement-process-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Femergency-rule-repealing-the-low-barrier-bed-placement-process-rule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:emergency-rule-repealing-the-low-barrier-bed-placement-process-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22emergency-rule-repealing-the-low-barrier-bed-placement-process-rule%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/emergency-rule-repealing-the-low-barrier-bed-placement-process-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Femergency-rule-repealing-the-low-barrier-bed-placement-process-rule%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:emergency-rule-repealing-the-low-barrier-bed-placement-process-rule:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22emergency-rule-repealing-the-low-barrier-bed-placement-process-rule%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOHMH,Reporting Requirements for Cooling Towers,2026-05-08,https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-reporting-requirements-for-cooling-towers%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-reporting-requirements-for-cooling-towers%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-rules-relating-to-reporting-requirements-for-cooling-towers%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-rules-relating-to-reporting-requirements-for-cooling-towers%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DSNY,Implementation of the Eighth and Ninth Commercial Waste Zones and Infrequent Waste Generators (Amended),2026-05-03,https://rules.cityofnewyork.us/rule/implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fimplementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fimplementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fimplementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22implementation-of-the-eighth-and-ninth-commercial-waste-zones-and-infrequent-waste-generators-amended%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DCWP,Expiration Dates of Electronic Licenses,2026-05-02,https://rules.cityofnewyork.us/rule/expiration-dates-of-electronic-licenses,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/expiration-dates-of-electronic-licenses:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fexpiration-dates-of-electronic-licenses%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:expiration-dates-of-electronic-licenses:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22expiration-dates-of-electronic-licenses%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/expiration-dates-of-electronic-licenses:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fexpiration-dates-of-electronic-licenses%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:expiration-dates-of-electronic-licenses:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22expiration-dates-of-electronic-licenses%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/expiration-dates-of-electronic-licenses:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Fexpiration-dates-of-electronic-licenses%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:expiration-dates-of-electronic-licenses:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22expiration-dates-of-electronic-licenses%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOF,Childcare Center Tax Abatement,2026-04-11,https://rules.cityofnewyork.us/rule/rules-relating-to-the-childcare-center-tax-abatement,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/rules-relating-to-the-childcare-center-tax-abatement:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frules-relating-to-the-childcare-center-tax-abatement%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:rules-relating-to-the-childcare-center-tax-abatement:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22rules-relating-to-the-childcare-center-tax-abatement%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews","googlenews:https://rules.cityofnewyork.us/rule/rules-relating-to-the-childcare-center-tax-abatement:HTTPSConnectionPool(host='news.google.com', port=443): Read timed out. (read timeout=10) | googlenews:rules-relating-to-the-childcare-center-tax-abatement:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22rules-relating-to-the-childcare-center-tax-abatement%22&hl=en-US&gl=US&ceid=US%3Aen",0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/rules-relating-to-the-childcare-center-tax-abatement:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Frules-relating-to-the-childcare-center-tax-abatement%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:rules-relating-to-the-childcare-center-tax-abatement:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22rules-relating-to-the-childcare-center-tax-abatement%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Rules - Adopted,rule,DOF,Stipulated Fine Program and Commercial Abatement Fine Program Rules,2026-04-19,https://rules.cityofnewyork.us/rule/amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://rules.cityofnewyork.us/rule/amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Frules.cityofnewyork.us%2Frule%2Famendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22amendment-of-stipulated-fine-program-and-commercial-abatement-fine-program-rules%22&hl=en-US&gl=US&ceid=US%3Aen
