rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Independent Budget Office,report,,Governor’s Budget Would Add to City’s Rising Share of Homeless Shelter Costs,,https://ibo.nyc.ny.us/iboreports/governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf,https://ibo.nyc.ny.us/iboreports/governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fgovernors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fgovernors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fgovernors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22governors-budget-would-add-to-citys-rising-share-of-homeless-sheltercosts-fopb-march-2019.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"As Rental Subsidies for Families End, Time in Shelter Grows",,https://ibo.nyc.ny.us/cgi-park?p=422,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=422:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D422%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=422:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D422%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=422:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D422%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Fiscal Impact of Prioritizing Homeless Families for Public Housing and Vouchers,,https://www.ibo.nyc.ny.us/iboreports/dhspriorityletter61412.pdf,https://www.ibo.nyc.ny.us/iboreports/dhspriorityletter61412.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/dhspriorityletter61412.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fdhspriorityletter61412.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dhspriorityletter61412.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dhspriorityletter61412.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/dhspriorityletter61412.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fdhspriorityletter61412.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dhspriorityletter61412.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dhspriorityletter61412.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/dhspriorityletter61412.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fdhspriorityletter61412.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dhspriorityletter61412.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dhspriorityletter61412.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"After Four Years, New York/New York III Pact Has Produced Less Housing Than Planned",,https://www.ibo.nyc.ny.us/iboreports/nyny3feb92010.pdf,https://www.ibo.nyc.ny.us/iboreports/nyny3feb92010.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/nyny3feb92010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fnyny3feb92010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:nyny3feb92010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22nyny3feb92010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/nyny3feb92010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fnyny3feb92010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:nyny3feb92010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22nyny3feb92010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/nyny3feb92010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fnyny3feb92010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:nyny3feb92010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22nyny3feb92010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,City’s Nonprofit Contractors Receive More Funding After Year of Uncertainty,,https://ibo.nyc.ny.us/iboreports/citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf,https://ibo.nyc.ny.us/iboreports/citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fcitys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fcitys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fcitys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22citys-nonprofit-contractors-receive-more-funding-after-year-of-uncertainty-june-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Recession’s Divide: Food Stamp Caseload Soars, Welfare Caseload Does Not",,https://ibo.nyc.ny.us/cgi-park?p=216,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=216:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D216%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=216:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D216%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=216:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D216%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Governor’s Executive Budget Proposes Nearly $50 Million in Human Services Cuts to New York City,,https://ibo.nyc.ny.us/iboreports/governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf,https://ibo.nyc.ny.us/iboreports/governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fgovernors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fgovernors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fgovernors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22governors-executive-budget-proposes-nearly-50-million-in-human-services-cuts-to-new-york-city-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,New York City Delivers on Covid Emergency Food Budget,,https://ibo.nyc.ny.us/iboreports/new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf,https://ibo.nyc.ny.us/iboreports/new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fnew-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fnew-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fnew-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22new-york-city-delivers-on-covid-emergency-food-budget-march-2021.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Updating the Cost of Providing Legal Services to Eligible New Yorkers,,https://ibo.nyc.ny.us/iboreports/legal-services-letter-january-2020.pdf,https://ibo.nyc.ny.us/iboreports/legal-services-letter-january-2020.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/legal-services-letter-january-2020.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Flegal-services-letter-january-2020.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:legal-services-letter-january-2020.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22legal-services-letter-january-2020.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/legal-services-letter-january-2020.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Flegal-services-letter-january-2020.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:legal-services-letter-january-2020.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22legal-services-letter-january-2020.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/legal-services-letter-january-2020.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Flegal-services-letter-january-2020.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:legal-services-letter-january-2020.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22legal-services-letter-january-2020.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,City’s Food Stamp Enrollment Surges,,https://ibo.nyc.ny.us/cgi-park?p=101,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=101:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D101%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=101:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D101%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=101:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D101%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Will Mounting City Job Losses Lead to Soaring Welfare Rolls? Maybe Not.,,https://ibo.nyc.ny.us/cgi-park?p=31,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=31:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D31%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=31:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D31%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=31:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D31%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,New York's Increasing Dependence on the Welfare Surplus,,https://www.ibo.nyc.ny.us/iboreports/tanf.pdf,https://www.ibo.nyc.ny.us/iboreports/tanf.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/tanf.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ftanf.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/tanf.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ftanf.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/tanf.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ftanf.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"It’s Not Just OWS: How Wind, Snow, and the Red Sox Drive Police Overtime Spending",,https://ibo.nyc.ny.us/cgi-park?p=388,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=388:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D388%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=388:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D388%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=388:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D388%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Back to Work Program Spending and Performance,,https://www.ibo.nyc.ny.us/iboreports/backtowork42309.pdf,https://www.ibo.nyc.ny.us/iboreports/backtowork42309.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/backtowork42309.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fbacktowork42309.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:backtowork42309.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22backtowork42309.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/backtowork42309.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fbacktowork42309.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:backtowork42309.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22backtowork42309.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/backtowork42309.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fbacktowork42309.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:backtowork42309.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22backtowork42309.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Fewer Cops, and More of Them Behind Desks?",,https://ibo.nyc.ny.us/cgi-park?p=65,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=65:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D65%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=65:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D65%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=65:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D65%22&hl=en-US&gl=US&ceid=US%3Aen
